"","Subject","Age","Gender","Date","TrialNumber","Mesh","Function","Name","Name_learnt","Task","SuccessTask","RTMovement","RTGrasping","RTAction","TrialBlock","RTMovementGrasping","RTGraspingAction","RTMovement.c","RTMovement.z","RTGrasping.c","RTGrasping.z","RTAction.c","RTAction.z","RTMovementGrasping.c","RTMovementGrasping.z","RTGraspingAction.c","RTGraspingAction.z"
"5038",38,20,"Male",7112018,149,"controllerRenderer_I","ANTIGRAVITY","NoName2","No","USE","True",0.4222222,1.633336,2.188891,2,1.211,0.556,-0.097,-0.442,-0.045,-0.072,-0.471,-0.215,0.052,0.086,-0.426,-0.22
"5039",39,20,"Female",8112018,149,"controllerRenderer_I","ANTIGRAVITY","NoName1","No","MOVE","True",0.4444444,1.166668,1.200002,2,0.722,0.033,-0.075,-0.341,-0.512,-0.815,-1.46,-0.667,-0.437,-0.72,-0.948,-0.491
"5040",40,19,"Male",8112018,149,"controllerRenderer_G","VANISHING","SNI","Yes","USE","True",0.5222223,1.822226,2.877774,2,1.3,1.056,0.003,0.012,0.144,0.229,0.217,0.099,0.141,0.233,0.073,0.038
"5041",1922222,20,"Female",9102018,149,"controllerRenderer_E","VANISHING","UNT","Yes","MOVE","True",0.9333345,2.122225,2.300001,2,1.189,0.178,0.414,1.879,0.444,0.707,-0.36,-0.165,0.03,0.05,-0.804,-0.416
"5042",1,25,"Female",19092018,150,"controllerRenderer_I","ANTIGRAVITY","NoName1","No","USE","True",0.5,1.188891,1.422225,2,0.689,0.233,-0.02,-0.089,-0.49,-0.78,-1.238,-0.565,-0.47,-0.775,-0.748,-0.388
"5043",3,19,"Male",24092018,150,"controllerRenderer_I","SNOWING","NoName2","No","MOVE","True",0.4444444,1.222224,1.311113,2,0.778,0.089,-0.075,-0.341,-0.456,-0.727,-1.349,-0.616,-0.381,-0.628,-0.893,-0.462
"5044",4,19,"Female",25092018,150,"controllerRenderer_B","SNOWING","UNT","Yes","MOVE","True",0.5333334,2.400001,2.5,2,1.867,0.1,0.014,0.062,0.722,1.149,-0.16,-0.073,0.708,1.168,-0.882,-0.456
"5045",5,20,"Female",25092018,150,"controllerRenderer_E","VANISHING","NoName2","No","USE","True",0.7222228,2.588888,3.755545,2,1.867,1.167,0.203,0.92,0.91,1.45,1.095,0.5,0.707,1.168,0.185,0.096
"5046",7,19,"Female",26092018,150,"controllerRenderer_A","VANISHING","NoName2","No","USE","True",0.6222225,1.966671,3.055551,2,1.344,1.089,0.103,0.466,0.288,0.459,0.395,0.18,0.185,0.305,0.107,0.055
"5047",8,21,"Female",27092018,150,"controllerRenderer_I","ANTIGRAVITY","NoName1","No","MOVE","True",0.6000003,1.855559,1.900004,2,1.256,0.044,0.08,0.365,0.177,0.282,-0.76,-0.347,0.097,0.16,-0.937,-0.485
"5048",9,19,"Male",27092018,150,"controllerRenderer_E","GROWING","NoName2","No","MOVE","True",0.4222222,1.800003,1.855559,2,1.378,0.056,-0.097,-0.442,0.122,0.194,-0.805,-0.367,0.219,0.361,-0.927,-0.479
"5049",10,19,"Female",2102018,150,"controllerRenderer_G","VANISHING","SNI","Yes","MOVE","True",0.4888889,1.355558,1.422225,2,0.867,0.067,-0.031,-0.139,-0.323,-0.514,-1.238,-0.565,-0.292,-0.481,-0.915,-0.473
"5050",11,19,"Female",3102018,150,"controllerRenderer_G","ANTIGRAVITY","NoName3","No","USE","True",0.7111117,1.722225,2.277779,2,1.011,0.556,0.192,0.87,0.044,0.07,-0.383,-0.175,-0.148,-0.244,-0.427,-0.22
"5051",12,19,"Female",3102018,150,"controllerRenderer_I","VANISHING","UNT","Yes","USE","True",0.4666667,1.355558,1.811115,2,0.889,0.456,-0.053,-0.24,-0.323,-0.514,-0.849,-0.388,-0.27,-0.445,-0.526,-0.272
"5052",13,19,"Female",4102018,150,"controllerRenderer_A","SNOWING","NoName1","No","MOVE","True",0.4888889,1.455558,1.433336,2,0.967,-0.022,-0.031,-0.139,-0.223,-0.355,-1.227,-0.56,-0.192,-0.316,-1.004,-0.519
"5053",14,20,"Female",5102018,150,"controllerRenderer_G","SNOWING","NoName3","No","MOVE","True",0.3222222,1.366669,1.400002,2,1.044,0.033,-0.197,-0.896,-0.312,-0.496,-1.26,-0.575,-0.115,-0.189,-0.948,-0.491
"5054",15,20,"Female",5102018,150,"controllerRenderer_A","VANISHING","LUM","Yes","USE","True",0.4666667,2.17778,3.288882,2,1.711,1.111,-0.053,-0.24,0.499,0.795,0.629,0.287,0.552,0.91,0.13,0.067
"5055",16,20,"Female",8102018,150,"controllerRenderer_G","GROWING","NoName2","No","USE","True",0.3333333,1.055557,1.955559,2,0.722,0.9,-0.186,-0.846,-0.623,-0.992,-0.705,-0.322,-0.437,-0.72,-0.082,-0.042
"5056",17,20,"Female",8102018,150,"controllerRenderer_B","VANISHING","NoName1","No","USE","True",0.6111114,1.588892,2.155558,2,0.978,0.567,0.092,0.416,-0.09,-0.143,-0.505,-0.23,-0.182,-0.298,-0.415,-0.215
"5057",18,18,"Male",9102018,150,"controllerRenderer_G","VANISHING","NoName3","No","MOVE","True",0.4111111,1.244446,1.444447,2,0.833,0.2,-0.108,-0.493,-0.434,-0.691,-1.216,-0.555,-0.326,-0.537,-0.782,-0.405
"5058",20,18,"Female",9102018,150,"controllerRenderer_B","CREATING","NoName2","No","USE","True",0.7111117,1.722225,4.622218,2,1.011,2.9,0.192,0.87,0.044,0.07,1.962,0.896,-0.148,-0.244,1.918,0.992
"5059",21,18,"Female",9102018,150,"controllerRenderer_B","SNOWING","UNT","Yes","USE","True",0.4444444,1.400002,1.988893,2,0.956,0.589,-0.075,-0.341,-0.278,-0.443,-0.671,-0.307,-0.203,-0.334,-0.393,-0.203
"5060",22,18,"Male",11102018,150,"controllerRenderer_A","GROWING","NoName1","No","USE","True",0.3888889,1.511114,2.61111,2,1.122,1.1,-0.131,-0.594,-0.167,-0.266,-0.049,-0.022,-0.036,-0.061,0.118,0.061
"5061",23,30,"Female",11102018,150,"controllerRenderer_C","BLACKHOLE","NoName1","No","MOVE","True",0.7333339,1.644447,1.700003,2,0.911,0.056,0.214,0.971,-0.034,-0.054,-0.96,-0.438,-0.248,-0.409,-0.926,-0.479
"5062",24,19,"Female",21102018,150,"controllerRenderer_C","SNOWING","NoName3","No","MOVE","True",NA,1.200002,1.27778,2,1.189,0.078,-0.508,-2.309,-0.478,-0.762,-1.383,-0.631,0.03,0.05,-0.905,-0.468
"5063",25,20,"Female",12102018,150,"controllerRenderer_G","GROWING","LUM","Yes","USE","True",0.5222223,1.47778,2.633332,2,0.956,1.156,0.003,0.012,-0.201,-0.32,-0.027,-0.012,-0.204,-0.334,0.174,0.09
"5064",26,18,"Female",15102018,150,"controllerRenderer_C","BLACKHOLE","NoName2","No","MOVE","True",0.3888889,1.566669,1.76667,2,1.178,0.2,-0.131,-0.594,-0.112,-0.178,-0.894,-0.408,0.019,0.032,-0.782,-0.405
"5065",27,19,"Female",15102018,150,"controllerRenderer_E","GROWING","SNI","Yes","USE","True",0.4333333,1.411114,2.366668,2,0.978,0.956,-0.086,-0.392,-0.267,-0.426,-0.294,-0.134,-0.181,-0.298,-0.027,-0.013
"5066",28,31,"Female",17102018,150,"controllerRenderer_A","BLACKHOLE","NoName2","No","MOVE","True",0.7333339,1.488891,1.488891,2,0.756,0,0.214,0.971,-0.19,-0.302,-1.171,-0.535,-0.404,-0.664,-0.981,-0.508
"5067",29,21,"Female",17102018,150,"controllerRenderer_G","CREATING","NoName2","No","USE","True",0.5222223,2.188891,3.566658,2,1.667,1.378,0.003,0.012,0.51,0.813,0.906,0.414,0.507,0.838,0.396,0.205
"5068",30,19,"Female",18102018,150,"controllerRenderer_A","GROWING","UNT","Yes","USE","True",0.5555557,2.122225,3.211105,2,1.567,1.089,0.036,0.163,0.444,0.707,0.551,0.251,0.408,0.673,0.107,0.055
"5069",32,20,"Female",19102018,150,"controllerRenderer_E","BLACKHOLE","NoName2","No","MOVE","True",0.5666668,1.233335,1.522225,2,0.667,0.289,0.047,0.214,-0.445,-0.709,-1.138,-0.52,-0.492,-0.811,-0.693,-0.359
"5070",34,53,"Female",6112018,150,"controllerRenderer_A","ANTIGRAVITY","LUM","Yes","USE","True",0.3555556,1.444447,2.233335,2,1.089,0.789,-0.164,-0.745,-0.234,-0.373,-0.427,-0.195,-0.07,-0.115,-0.193,-0.1
"5071",35,19,"Female",6112018,150,"controllerRenderer_A","SNOWING","NoName2","No","MOVE","True",0.655556,2.400001,2.488889,2,1.744,0.089,0.136,0.618,0.722,1.149,-0.171,-0.078,0.586,0.965,-0.893,-0.462
"5072",36,20,"Female",6112018,150,"controllerRenderer_C","BLACKHOLE","SNI","Yes","MOVE","True",0.5888891,1.955559,2.122225,2,1.367,0.167,0.069,0.315,0.277,0.441,-0.538,-0.246,0.208,0.343,-0.815,-0.422
"5073",37,21,"Female",7112018,150,"controllerRenderer_C","CREATING","NoName2","No","MOVE","True",0.3666667,1.333336,1.433336,2,0.967,0.1,-0.153,-0.694,-0.345,-0.55,-1.227,-0.56,-0.192,-0.316,-0.882,-0.456
"5074",38,20,"Male",7112018,150,"controllerRenderer_G","SNOWING","NoName3","No","USE","True",0.4,2.233335,3.088884,2,1.833,0.856,-0.12,-0.543,0.555,0.884,0.429,0.196,0.675,1.112,-0.126,-0.065
"5075",39,20,"Female",8112018,150,"controllerRenderer_A","GROWING","UNT","Yes","MOVE","True",0.5111111,1.322224,1.322224,2,0.811,0,-0.008,-0.038,-0.356,-0.567,-1.338,-0.611,-0.348,-0.574,-0.982,-0.508
"5076",40,19,"Male",8112018,150,"controllerRenderer_B","BLACKHOLE","UNT","Yes","MOVE","True",0.577778,1.788892,1.855559,2,1.211,0.067,0.058,0.264,0.11,0.176,-0.805,-0.367,0.052,0.086,-0.915,-0.473
"5077",1922222,20,"Female",9102018,150,"controllerRenderer_E","VANISHING","UNT","Yes","MOVE","True",0.5111111,1.544447,1.76667,2,1.033,0.222,-0.008,-0.038,-0.134,-0.213,-0.894,-0.408,-0.126,-0.207,-0.76,-0.393
"5078",3,19,"Male",24092018,151,"controllerRenderer_B","CREATING","UNT","Yes","MOVE","True",0.5,1.311113,1.355558,2,0.811,0.044,-0.02,-0.089,-0.367,-0.585,-1.305,-0.596,-0.347,-0.574,-0.938,-0.485
"5079",4,19,"Female",25092018,151,"controllerRenderer_I","ANTIGRAVITY","SNI","Yes","MOVE","True",0.655556,2.200002,2.255557,2,1.544,0.056,0.136,0.618,0.522,0.831,-0.405,-0.185,0.386,0.635,-0.927,-0.479
"5080",5,20,"Female",25092018,151,"controllerRenderer_G","CREATING","UNT","Yes","USE","True",0.7333339,2.211113,3.466659,2,1.478,1.256,0.214,0.971,0.533,0.848,0.806,0.368,0.319,0.526,0.273,0.142
"5081",6,35,"Female",26092018,151,"controllerRenderer_G","ANTIGRAVITY","NoName2","No","USE","True",0.7000005,1.988893,2.83333,2,1.289,0.844,0.18,0.819,0.31,0.494,0.173,0.079,0.13,0.215,-0.137,-0.071
"5082",7,19,"Female",26092018,151,"controllerRenderer_E","BLACKHOLE","UNT","Yes","MOVE","True",0.8000008,1.588892,1.622225,2,0.789,0.033,0.28,1.274,-0.09,-0.143,-1.038,-0.474,-0.37,-0.61,-0.948,-0.491
"5083",8,21,"Female",27092018,151,"controllerRenderer_B","VANISHING","NoName2","No","USE","True",0.5888891,1.444447,2.366668,2,0.856,0.922,0.069,0.315,-0.234,-0.373,-0.294,-0.134,-0.303,-0.499,-0.06,-0.031
"5084",9,19,"Male",27092018,151,"controllerRenderer_G","BLACKHOLE","UNT","Yes","USE","True",0.3888889,1.988893,2.322223,2,1.6,0.333,-0.131,-0.594,0.31,0.494,-0.338,-0.154,0.441,0.727,-0.648,-0.336
"5085",11,19,"Female",3102018,151,"controllerRenderer_G","ANTIGRAVITY","NoName3","No","MOVE","True",0.5,1.444447,1.544447,2,0.944,0.1,-0.02,-0.089,-0.234,-0.373,-1.116,-0.509,-0.214,-0.354,-0.882,-0.456
"5086",12,19,"Female",3102018,151,"controllerRenderer_C","SNOWING","NoName1","No","MOVE","True",0.4555556,1.211113,1.47778,2,0.756,0.267,-0.064,-0.291,-0.467,-0.744,-1.183,-0.54,-0.403,-0.664,-0.716,-0.37
"5087",13,19,"Female",4102018,151,"controllerRenderer_B","ANTIGRAVITY","UNT","Yes","MOVE","True",0.6444448,1.577781,1.700003,2,0.933,0.122,0.125,0.567,-0.101,-0.16,-0.96,-0.438,-0.226,-0.372,-0.859,-0.445
"5088",14,20,"Female",5102018,151,"controllerRenderer_E","VANISHING","UNT","Yes","MOVE","True",0.4,1.211113,1.211113,2,0.811,0,-0.12,-0.543,-0.467,-0.744,-1.449,-0.662,-0.347,-0.574,-0.982,-0.508
"5089",15,20,"Female",5102018,151,"controllerRenderer_I","BLACKHOLE","SNI","Yes","MOVE","True",0.6888894,1.444447,1.433336,2,0.756,-0.011,0.169,0.769,-0.234,-0.373,-1.227,-0.56,-0.403,-0.664,-0.993,-0.514
"5090",16,20,"Female",8102018,151,"controllerRenderer_G","GROWING","NoName2","No","MOVE","True",0.4,0.8555565,0.9333345,2,0.456,0.078,-0.12,-0.543,-0.823,-1.31,-1.727,-0.788,-0.703,-1.159,-0.904,-0.468
"5091",17,20,"Female",8102018,151,"controllerRenderer_I","BLACKHOLE","LUM","Yes","USE","True",0.900001,1.677781,2.677776,2,0.778,1,0.38,1.728,-0.001,-0.001,0.017,0.008,-0.381,-0.628,0.018,0.009
"5092",18,18,"Male",9102018,151,"controllerRenderer_E","BLACKHOLE","NoName2","No","MOVE","True",0.4333333,1.211113,1.266669,2,0.778,0.056,-0.086,-0.392,-0.467,-0.744,-1.394,-0.636,-0.381,-0.628,-0.927,-0.479
"5093",20,18,"Female",9102018,151,"controllerRenderer_I","BLACKHOLE","NoName3","No","MOVE","True",0.7111117,1.622225,1.677781,2,0.911,0.056,0.192,0.87,-0.056,-0.089,-0.983,-0.449,-0.248,-0.409,-0.927,-0.479
"5094",21,18,"Female",9102018,151,"controllerRenderer_B","SNOWING","UNT","Yes","MOVE","True",0.4555556,1.266669,1.411114,2,0.811,0.144,-0.064,-0.291,-0.412,-0.656,-1.249,-0.57,-0.348,-0.574,-0.837,-0.434
"5095",22,18,"Male",11102018,151,"controllerRenderer_E","SNOWING","NoName3","No","USE","True",0.4888889,1.800003,2.355556,2,1.311,0.556,-0.031,-0.139,0.122,0.194,-0.305,-0.139,0.153,0.251,-0.427,-0.22
"5096",23,30,"Female",11102018,151,"controllerRenderer_C","BLACKHOLE","NoName1","No","USE","True",0.7666674,1.988893,3.644435,2,1.222,1.656,0.247,1.122,0.31,0.494,0.984,0.449,0.063,0.104,0.674,0.349
"5097",24,19,"Female",21102018,151,"controllerRenderer_C","SNOWING","NoName3","No","MOVE","True",0.4555556,1.266669,1.400002,2,0.811,0.133,-0.064,-0.291,-0.412,-0.656,-1.26,-0.575,-0.348,-0.574,-0.848,-0.439
"5098",25,20,"Female",12102018,151,"controllerRenderer_B","VANISHING","NoName2","No","MOVE","True",0.3333333,1.355558,1.400002,2,1.022,0.044,-0.186,-0.846,-0.323,-0.514,-1.26,-0.575,-0.137,-0.226,-0.937,-0.485
"5099",26,18,"Female",15102018,151,"controllerRenderer_A","VANISHING","NoName3","No","MOVE","True",0.5555557,1.777781,1.788892,2,1.222,0.011,0.036,0.163,0.099,0.158,-0.871,-0.398,0.063,0.104,-0.97,-0.502
"5100",27,19,"Female",15102018,151,"controllerRenderer_I","CREATING","UNT","Yes","MOVE","True",0.5111111,1.577781,1.655559,2,1.067,0.078,-0.008,-0.038,-0.101,-0.16,-1.005,-0.459,-0.093,-0.151,-0.904,-0.468
"5101",28,31,"Female",17102018,151,"controllerRenderer_G","VANISHING","LUM","Yes","USE","True",0.5666668,1.66667,2.422223,2,1.1,0.756,0.047,0.214,-0.012,-0.019,-0.238,-0.109,-0.059,-0.097,-0.226,-0.117
"5102",29,21,"Female",17102018,151,"controllerRenderer_E","SNOWING","NoName1","No","USE","True",0.7888896,2.300001,3.122217,2,1.511,0.822,0.269,1.223,0.622,0.99,0.462,0.211,0.353,0.581,-0.16,-0.083
"5103",30,19,"Female",18102018,151,"controllerRenderer_G","ANTIGRAVITY","SNI","Yes","MOVE","True",NA,2.244446,2.233335,2,2.233,-0.011,-0.508,-2.309,0.566,0.901,-0.427,-0.195,1.074,1.771,-0.993,-0.514
"5104",32,20,"Female",19102018,151,"controllerRenderer_E","BLACKHOLE","NoName2","No","MOVE","True",0.5,1.122224,1.422225,2,0.622,0.3,-0.02,-0.089,-0.556,-0.886,-1.238,-0.565,-0.536,-0.885,-0.682,-0.353
"5105",33,17,"Female",19102018,151,"controllerRenderer_I","CREATING","NoName2","No","MOVE","True",0.5222223,1.355558,1.411114,2,0.833,0.056,0.003,0.012,-0.323,-0.514,-1.249,-0.57,-0.326,-0.537,-0.926,-0.479
"5106",35,19,"Female",6112018,151,"controllerRenderer_E","CREATING","NoName3","No","MOVE","True",0.8444453,1.622225,1.644447,2,0.778,0.022,0.325,1.475,-0.056,-0.089,-1.016,-0.464,-0.381,-0.628,-0.96,-0.497
"5107",38,20,"Male",7112018,151,"controllerRenderer_G","SNOWING","NoName3","No","USE","True",0.4777778,1.355558,2.022226,2,0.878,0.667,-0.042,-0.19,-0.323,-0.514,-0.638,-0.291,-0.281,-0.463,-0.315,-0.163
"5108",39,20,"Female",8112018,151,"controllerRenderer_A","GROWING","UNT","Yes","MOVE","True",0.5222223,1.400002,1.422225,2,0.878,0.022,0.003,0.012,-0.278,-0.443,-1.238,-0.565,-0.281,-0.463,-0.96,-0.497
"5109",40,19,"Male",8112018,151,"controllerRenderer_A","CREATING","NoName1","No","USE","True",0.5111111,1.722225,3.37777,2,1.211,1.656,-0.008,-0.038,0.044,0.07,0.717,0.327,0.052,0.086,0.673,0.349
"5110",1922222,20,"Female",9102018,151,"controllerRenderer_C","ANTIGRAVITY","NoName2","No","USE","True",0.7888896,2.155558,2.877774,2,1.367,0.722,0.269,1.223,0.477,0.76,0.217,0.099,0.208,0.343,-0.26,-0.135
"5111",2,19,"Female",24092018,152,"controllerRenderer_I","BLACKHOLE","UNT","Yes","MOVE","True",0.2666667,1.288891,1.311113,2,1.022,0.022,-0.253,-1.149,-0.39,-0.62,-1.349,-0.616,-0.137,-0.226,-0.959,-0.497
"5112",3,19,"Male",24092018,152,"controllerRenderer_G","BLACKHOLE","SNI","Yes","MOVE","True",0.4555556,1.233335,1.366669,2,0.778,0.133,-0.064,-0.291,-0.445,-0.709,-1.294,-0.591,-0.381,-0.628,-0.849,-0.439
"5113",4,19,"Female",25092018,152,"controllerRenderer_B","SNOWING","UNT","Yes","MOVE","True",0.5333334,1.322224,1.411114,2,0.789,0.089,0.014,0.062,-0.356,-0.567,-1.249,-0.57,-0.37,-0.61,-0.893,-0.462
"5114",5,20,"Female",25092018,152,"controllerRenderer_I","BLACKHOLE","LUM","Yes","USE","True",0.7333339,2.111114,3.288882,2,1.378,1.178,0.214,0.971,0.433,0.689,0.629,0.287,0.219,0.361,0.196,0.101
"5115",6,35,"Female",26092018,152,"controllerRenderer_I","GROWING","SNI","Yes","MOVE","True",0.4777778,1.388891,1.533336,2,0.911,0.144,-0.042,-0.19,-0.29,-0.461,-1.127,-0.514,-0.248,-0.409,-0.837,-0.434
"5116",7,19,"Female",26092018,152,"controllerRenderer_A","VANISHING","NoName2","No","MOVE","True",0.4333333,1.233335,1.400002,2,0.8,0.167,-0.086,-0.392,-0.445,-0.709,-1.26,-0.575,-0.359,-0.592,-0.815,-0.422
"5117",8,21,"Female",27092018,152,"controllerRenderer_C","BLACKHOLE","SNI","Yes","USE","True",0.6777782,1.600003,2.477778,2,0.922,0.878,0.158,0.718,-0.078,-0.125,-0.183,-0.083,-0.236,-0.39,-0.105,-0.054
"5118",9,19,"Male",27092018,152,"controllerRenderer_C","ANTIGRAVITY","LUM","Yes","MOVE","True",0.3666667,2.822219,2.93333,2,2.456,0.111,-0.153,-0.694,1.144,1.822,0.273,0.125,1.297,2.139,-0.871,-0.451
"5119",10,19,"Female",2102018,152,"controllerRenderer_B","GROWING","UNT","Yes","USE","True",0.4222222,1.311113,2.477778,2,0.889,1.167,-0.097,-0.442,-0.367,-0.585,-0.183,-0.083,-0.27,-0.445,0.184,0.096
"5120",11,19,"Female",3102018,152,"controllerRenderer_A","BLACKHOLE","NoName2","No","USE","True",0.6333337,2.277779,3.277771,2,1.644,1,0.114,0.517,0.599,0.955,0.617,0.282,0.485,0.8,0.018,0.009
"5121",12,19,"Female",3102018,152,"controllerRenderer_G","BLACKHOLE","NoName2","No","MOVE","True",0.4555556,1.433336,1.733337,2,0.978,0.3,-0.064,-0.291,-0.245,-0.39,-0.927,-0.423,-0.181,-0.298,-0.682,-0.353
"5122",13,19,"Female",4102018,152,"controllerRenderer_B","ANTIGRAVITY","UNT","Yes","USE","True",0.4111111,1.244446,2.100003,2,0.833,0.856,-0.108,-0.493,-0.434,-0.691,-0.56,-0.256,-0.326,-0.537,-0.126,-0.065
"5123",14,20,"Female",5102018,152,"controllerRenderer_A","BLACKHOLE","SNI","Yes","USE","True",0.4777778,1.655559,2.622221,2,1.178,0.967,-0.042,-0.19,-0.023,-0.036,-0.038,-0.017,0.019,0.032,-0.015,-0.008
"5124",15,20,"Female",5102018,152,"controllerRenderer_G","CREATING","NoName3","No","MOVE","True",0.5666668,1.37778,1.400002,2,0.811,0.022,0.047,0.214,-0.301,-0.479,-1.26,-0.575,-0.348,-0.574,-0.959,-0.497
"5125",16,20,"Female",8102018,152,"controllerRenderer_I","BLACKHOLE","UNT","Yes","MOVE","True",0.4666667,1.011112,1.000001,2,0.544,-0.011,-0.053,-0.24,-0.667,-1.063,-1.66,-0.758,-0.614,-1.014,-0.993,-0.514
"5126",17,20,"Female",8102018,152,"controllerRenderer_A","GROWING","NoName3","No","USE","True",0.977779,2.077781,3.388881,2,1.1,1.311,0.458,2.081,0.399,0.636,0.729,0.333,-0.059,-0.097,0.33,0.17
"5127",18,18,"Male",9102018,152,"controllerRenderer_A","ANTIGRAVITY","LUM","Yes","USE","True",0.5222223,1.47778,2.133336,2,0.956,0.656,0.003,0.012,-0.201,-0.32,-0.527,-0.241,-0.204,-0.334,-0.326,-0.169
"5128",20,18,"Female",9102018,152,"controllerRenderer_E","ANTIGRAVITY","SNI","Yes","USE","True",0.5444446,1.37778,1.777781,2,0.833,0.4,0.025,0.113,-0.301,-0.479,-0.883,-0.403,-0.326,-0.537,-0.582,-0.301
"5129",21,18,"Female",9102018,152,"controllerRenderer_I","GROWING","NoName3","No","USE","True",0.4888889,0.9555568,1.86667,2,0.467,0.911,-0.031,-0.139,-0.723,-1.151,-0.794,-0.362,-0.692,-1.141,-0.071,-0.037
"5130",24,19,"Female",21102018,152,"controllerRenderer_I","CREATING","SNI","Yes","USE","True",0.4444444,1.47778,3.077773,2,1.033,1.6,-0.075,-0.341,-0.201,-0.32,0.417,0.191,-0.126,-0.207,0.618,0.32
"5131",25,20,"Female",12102018,152,"controllerRenderer_G","GROWING","LUM","Yes","USE","True",0.6333337,1.577781,2.255557,2,0.944,0.678,0.114,0.517,-0.101,-0.16,-0.405,-0.185,-0.215,-0.354,-0.304,-0.157
"5132",26,18,"Female",15102018,152,"controllerRenderer_B","CREATING","SNI","Yes","USE","True",0.6000003,2.866663,4.144434,2,2.267,1.278,0.08,0.365,1.188,1.892,1.484,0.677,1.108,1.827,0.296,0.153
"5133",27,19,"Female",15102018,152,"controllerRenderer_G","VANISHING","NoName2","No","MOVE","True",NA,3.355548,3.455548,2,3.344,0.1,-0.508,-2.309,1.677,2.671,0.795,0.363,2.185,3.603,-0.882,-0.456
"5134",28,31,"Female",17102018,152,"controllerRenderer_I","SNOWING","NoName3","No","MOVE","True",0.577778,1.500003,1.511114,2,0.922,0.011,0.058,0.264,-0.178,-0.284,-1.149,-0.525,-0.236,-0.39,-0.971,-0.502
"5135",29,21,"Female",17102018,152,"controllerRenderer_C","BLACKHOLE","LUM","Yes","USE","True",0.7555562,1.988893,2.688887,2,1.233,0.7,0.236,1.072,0.31,0.494,0.029,0.013,0.074,0.122,-0.281,-0.146
"5136",30,19,"Female",18102018,152,"controllerRenderer_A","GROWING","UNT","Yes","USE","True",0.6444448,1.66667,2.666665,2,1.022,1,0.125,0.567,-0.012,-0.019,0.006,0.003,-0.137,-0.226,0.018,0.009
"5137",32,20,"Female",19102018,152,"controllerRenderer_I","SNOWING","UNT","Yes","MOVE","True",0.5,1.133335,1.388891,2,0.633,0.256,-0.02,-0.089,-0.545,-0.868,-1.271,-0.58,-0.525,-0.867,-0.726,-0.376
"5138",33,17,"Female",19102018,152,"controllerRenderer_I","CREATING","NoName2","No","MOVE","True",0.3666667,1.17778,1.288891,2,0.811,0.111,-0.153,-0.694,-0.501,-0.797,-1.371,-0.626,-0.348,-0.574,-0.87,-0.451
"5139",35,19,"Female",6112018,152,"controllerRenderer_G","VANISHING","LUM","Yes","USE","True",0.6777782,1.444447,1.977782,2,0.767,0.533,0.158,0.718,-0.234,-0.373,-0.683,-0.312,-0.392,-0.646,-0.449,-0.232
"5140",36,20,"Female",6112018,152,"controllerRenderer_E","GROWING","UNT","Yes","USE","True",0.6222225,2.300001,3.188883,2,1.678,0.889,0.103,0.466,0.622,0.99,0.529,0.241,0.519,0.856,-0.093,-0.048
"5141",37,21,"Female",7112018,152,"controllerRenderer_A","SNOWING","UNT","Yes","MOVE","True",0.4333333,1.600003,1.76667,2,1.167,0.167,-0.086,-0.392,-0.078,-0.125,-0.894,-0.408,0.008,0.013,-0.816,-0.422
"5142",38,20,"Male",7112018,152,"controllerRenderer_I","ANTIGRAVITY","NoName2","No","USE","True",0.4111111,1.300002,1.688892,2,0.889,0.389,-0.108,-0.493,-0.378,-0.603,-0.971,-0.443,-0.27,-0.445,-0.593,-0.307
"5143",39,20,"Female",8112018,152,"controllerRenderer_A","GROWING","UNT","Yes","MOVE","True",0.4444444,1.133335,1.211113,2,0.689,0.078,-0.075,-0.341,-0.545,-0.868,-1.449,-0.662,-0.47,-0.775,-0.904,-0.468
"5144",40,19,"Male",8112018,152,"controllerRenderer_E","SNOWING","LUM","Yes","USE","True",0.7222228,1.944448,5.466674,2,1.222,3.522,0.203,0.92,0.266,0.424,2.806,1.281,0.063,0.104,2.54,1.314
"5145",1922222,20,"Female",9102018,152,"controllerRenderer_I","BLACKHOLE","SNI","Yes","MOVE","True",0.4888889,1.633336,1.611114,2,1.144,-0.022,-0.031,-0.139,-0.045,-0.072,-1.049,-0.479,-0.014,-0.024,-1.004,-0.519
"5146",1,25,"Female",19092018,153,"controllerRenderer_B","GROWING","NoName3","No","USE","True",0.4777778,1.455558,2.744442,2,0.978,1.289,-0.042,-0.19,-0.223,-0.355,0.084,0.038,-0.181,-0.298,0.307,0.159
"5147",3,19,"Male",24092018,153,"controllerRenderer_G","BLACKHOLE","SNI","Yes","MOVE","True",0.4222222,1.266669,1.288891,2,0.844,0.022,-0.097,-0.442,-0.412,-0.656,-1.371,-0.626,-0.315,-0.519,-0.959,-0.497
